request_id,sub_trip_id,is_parent_request,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
26,8.0,False,BasicMultimodalRequest,1,2040,2040.0,2980,2993,,,,,280.3476341823278,2980.0347211262624,-2:t_wait:32;t_drive:420;fare:0;pt_source_station:s15;pt_target_station:s2;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
26,3.0,False,BasicMultimodalRequest,1,2040,2040.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:32;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,2068.0,2280.0,,RQ_MODAL_STATE.LASTMILE
28,,True,BasicMultimodalRequest,1,2100,2100.0,2973,2966,,,,,344.2514327345496,3330.1295465278818,"-2:t_wait:851;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:19;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:200.76132754348146;t_drive:288.738364575006;fare:243;t_source_walk:28;t_pt_wait:53;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,243.0,RQ_MODAL_STATE.FIRSTMILE
28,8.0,False,BasicMultimodalRequest,1,2100,2100.0,2973,2966,,,,,344.2514327345496,3330.1295465278818,-2:t_wait:851;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:19;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
28,2.0,False,BasicMultimodalRequest,1,2100,2619.4996921184875,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:53;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,2647.0,2880.0,,RQ_MODAL_STATE.FIRSTMILE
29,,True,BasicMultimodalRequest,1,2160,2160.0,2966,2976,,,,,257.75501663402497,1978.3156102536077,"-2:t_wait:180;t_drive:870;fare:0;pt_source_station:s1;pt_target_station:s11;t_source_transfer:0;t_source_walk:60;t_target_walk:23;pt_journey_transfers:0|((-2, 3), (0, 4)):t_wait:448;t_drive:263.45092479356845;fare:156;t_source_walk:60;t_pt_wait:180;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((-2, 3), (0, 4))",,,,,156.0,RQ_MODAL_STATE.LASTMILE
29,8.0,False,BasicMultimodalRequest,1,2160,2160.0,2966,2976,,,,,257.75501663402497,1978.3156102536077,-2:t_wait:180;t_drive:870;fare:0;pt_source_station:s1;pt_target_station:s11;t_source_transfer:0;t_source_walk:60;t_target_walk:23;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.LASTMILE
29,3.0,False,BasicMultimodalRequest,1,2160,2160.0,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:180;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,2220.0,2580.0,,RQ_MODAL_STATE.LASTMILE
30,,True,BasicMultimodalRequest,1,2280,2280.0,2986,2966,,,,,310.6460860414884,2452.019953568699,"-2:t_wait:535;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:35;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:58.431677387082345;t_drive:250.58940988194445;fare:190;t_source_walk:28;t_pt_wait:53;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,190.0,RQ_MODAL_STATE.FIRSTMILE
30,8.0,False,BasicMultimodalRequest,1,2280,2280.0,2986,2966,,,,,310.6460860414884,2452.019953568699,-2:t_wait:535;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:35;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
30,2.0,False,BasicMultimodalRequest,1,2280,2619.021087269027,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:53;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,2647.0,2880.0,,RQ_MODAL_STATE.FIRSTMILE
31,,True,BasicMultimodalRequest,1,2340,2340.0,2989,2978,,,,,246.70419219894586,2555.4246683245487,"-2:t_wait:386;t_drive:630;fare:0;pt_source_station:s6;pt_target_station:s13;t_source_transfer:0;t_source_walk:64;t_target_walk:29;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1383.8006481273983;t_drive:530.2750557870609;fare:358;t_source_walk:60;t_pt_wait:119;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:215.8006481273983;t_drive_0:322.81029431785964;t_wait_1:1168;t_drive_1:207.46476146920122",,"((0, 5), (-2, 6), (0, 7))",,,,,358.0,RQ_MODAL_STATE.FIRSTLASTMILE
31,8.0,False,BasicMultimodalRequest,1,2340,2340.0,2989,2978,,,,,246.70419219894586,2555.4246683245487,-2:t_wait:386;t_drive:630;fare:0;pt_source_station:s6;pt_target_station:s13;t_source_transfer:0;t_source_walk:64;t_target_walk:29;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
31,6.0,False,BasicMultimodalRequest,1,2340,3121.9344120450037,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:119;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3181.0,3480.0,,RQ_MODAL_STATE.FIRSTLASTMILE
32,,True,BasicMultimodalRequest,1,2400,2400.0,2981,2969,,,,,173.93680390219882,2279.3367272297314,"-2:t_wait:97;t_drive:810;fare:0;pt_source_station:s14;pt_target_station:s4;t_source_transfer:0;t_source_walk:23;t_target_walk:27;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:948.5254111505392;t_drive:294.55491517122664;fare:220;t_source_walk:28;t_pt_wait:60;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:108.52541115053918;t_drive_0:130.56894011848772;t_wait_1:840;t_drive_1:163.98597505273892",,"((0, 5), (-2, 6), (0, 7))",,,,,220.0,RQ_MODAL_STATE.FIRSTLASTMILE
32,8.0,False,BasicMultimodalRequest,1,2400,2400.0,2981,2969,,,,,173.93680390219882,2279.3367272297314,-2:t_wait:97;t_drive:810;fare:0;pt_source_station:s14;pt_target_station:s4;t_source_transfer:0;t_source_walk:23;t_target_walk:27;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
32,6.0,False,BasicMultimodalRequest,1,2400,2912.7965161658826,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:60;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,2940.0,3180.0,,RQ_MODAL_STATE.FIRSTLASTMILE
33,,True,BasicMultimodalRequest,1,2460,2460.0,2992,2980,,,,,198.06309279928786,2377.7959948882412,"-2:t_wait:92;t_drive:990;fare:0;pt_source_station:s3;pt_target_station:s15;t_source_transfer:0;t_source_walk:58;t_target_walk:28;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:284.3779734864261;t_drive:188.42488667311727;fare:141;t_source_walk:60;t_pt_wait:278;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((0, 1), (-2, 2))",,,,,141.0,RQ_MODAL_STATE.FIRSTMILE
33,8.0,False,BasicMultimodalRequest,1,2460,2460.0,2992,2980,,,,,198.06309279928786,2377.7959948882412,-2:t_wait:92;t_drive:990;fare:0;pt_source_station:s3;pt_target_station:s15;t_source_transfer:0;t_source_walk:58;t_target_walk:28;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
33,2.0,False,BasicMultimodalRequest,1,2460,2962.8028601595433,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:278;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3022.0,3480.0,,RQ_MODAL_STATE.FIRSTMILE
34,,True,BasicMultimodalRequest,1,2520,2520.0,2980,2970,,,,,270.9349860022437,2652.8236973027892,"-2:t_wait:152;t_drive:1230;fare:0;pt_source_station:s15;pt_target_station:s5;t_source_transfer:0;t_source_walk:28;t_target_walk:12;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:420;t_drive:210.9694378426998;fare:166;t_source_walk:28;t_pt_wait:152;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,166.0,RQ_MODAL_STATE.LASTMILE
34,8.0,False,BasicMultimodalRequest,1,2520,2520.0,2980,2970,,,,,270.9349860022437,2652.8236973027892,-2:t_wait:152;t_drive:1230;fare:0;pt_source_station:s15;pt_target_station:s5;t_source_transfer:0;t_source_walk:28;t_target_walk:12;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
34,3.0,False,BasicMultimodalRequest,1,2520,2520.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:152;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,2548.0,2880.0,,RQ_MODAL_STATE.LASTMILE
35,,True,BasicMultimodalRequest,1,2580,2580.0,2990,2988,,,,,136.17123910667578,1181.7688504120974,"-2:t_wait:137;t_drive:120;fare:0;pt_source_station:s5;pt_target_station:s7;t_source_transfer:0;t_source_walk:13;t_target_walk:4;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1506.237547186005;t_drive:577.88820326622;fare:443;t_source_walk:60;t_pt_wait:285;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:278.23754718600503;t_drive_0:246.45785354496957;t_wait_1:1228;t_drive_1:331.4303497212504",,"((0, 5), (-2, 6), (0, 7))",,,,,443.0,RQ_MODAL_STATE.FIRSTLASTMILE
35,8.0,False,BasicMultimodalRequest,1,2580,2580.0,2990,2988,,,,,136.17123910667578,1181.7688504120974,-2:t_wait:137;t_drive:120;fare:0;pt_source_station:s5;pt_target_station:s7;t_source_transfer:0;t_source_walk:13;t_target_walk:4;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
35,6.0,False,BasicMultimodalRequest,1,2580,3255.0409949629575,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:285;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3315.0,3780.0,,RQ_MODAL_STATE.FIRSTLASTMILE
38,,True,BasicMultimodalRequest,1,2880,2880.0,2993,2980,,,,,181.60664924624365,2149.234278873738,"-2:t_wait:573;t_drive:600;fare:0;pt_source_station:s2;pt_target_station:s15;t_source_transfer:0;t_source_walk:27;t_target_walk:28;pt_journey_transfers:2|((0, 1), (-2, 2)):t_wait:111.3531393251883;t_drive:167.53417912007308;fare:112;t_source_walk:60;t_pt_wait:52;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((0, 1), (-2, 2))",,,,,112.0,RQ_MODAL_STATE.FIRSTMILE
39,,True,BasicMultimodalRequest,1,2880,2880.0,2992,2982,,,,,275.14926418952024,3428.3669323290324,"-2:t_wait:872;t_drive:810;fare:0;pt_source_station:s3;pt_target_station:s13;t_source_transfer:0;t_source_walk:58;t_target_walk:21;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1018.4624317721436;t_drive:419.78826949192126;fare:248;t_source_walk:60;t_pt_wait:67;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:90.46243177214365;t_drive_0:218.42488667311727;t_wait_1:928;t_drive_1:201.36338281880398",,"((0, 5), (-2, 6), (0, 7))",,,,,248.0,RQ_MODAL_STATE.FIRSTLASTMILE
38,8.0,False,BasicMultimodalRequest,1,2880,2880.0,2993,2980,,,,,181.60664924624365,2149.234278873738,-2:t_wait:573;t_drive:600;fare:0;pt_source_station:s2;pt_target_station:s15;t_source_transfer:0;t_source_walk:27;t_target_walk:28;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
38,2.0,False,BasicMultimodalRequest,1,2880,3188.8873184452614,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:52;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3248.0,3480.0,,RQ_MODAL_STATE.FIRSTMILE
39,8.0,False,BasicMultimodalRequest,1,2880,2880.0,2992,2982,,,,,275.14926418952024,3428.3669323290324,-2:t_wait:872;t_drive:810;fare:0;pt_source_station:s3;pt_target_station:s13;t_source_transfer:0;t_source_walk:58;t_target_walk:21;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
39,6.0,False,BasicMultimodalRequest,1,2880,3473.794841342364,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:67;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3533.0,3780.0,,RQ_MODAL_STATE.FIRSTLASTMILE
41,,True,BasicMultimodalRequest,1,3000,3000.0,2966,2982,,,,,260.99377065926006,2575.122827130567,"-2:t_wait:240;t_drive:510;fare:0;pt_source_station:s1;pt_target_station:s13;t_source_transfer:0;t_source_walk:60;t_target_walk:21;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:508;t_drive:201.36338281880398;fare:107;t_source_walk:60;t_pt_wait:240;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((-2, 3), (0, 4))",,,,,107.0,RQ_MODAL_STATE.LASTMILE
41,8.0,False,BasicMultimodalRequest,1,3000,3000.0,2966,2982,,,,,260.99377065926006,2575.122827130567,-2:t_wait:240;t_drive:510;fare:0;pt_source_station:s1;pt_target_station:s13;t_source_transfer:0;t_source_walk:60;t_target_walk:21;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
41,3.0,False,BasicMultimodalRequest,1,3000,3000.0,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:240;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3060.0,3480.0,,RQ_MODAL_STATE.LASTMILE
43,,True,BasicMultimodalRequest,1,3060,3060.0,2973,2966,,,,,344.2514327345496,3330.1295465278818,"-2:t_wait:1091;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:19;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:173.8324308535657;t_drive:288.738364575006;fare:243;t_source_walk:28;t_pt_wait:20;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,243.0,RQ_MODAL_STATE.FIRSTMILE
44,,True,BasicMultimodalRequest,1,3060,3060.0,2967,2981,,,,,220.37879558062934,2961.6368211428808,"-2:t_wait:633;t_drive:960;fare:0;pt_source_station:s2;pt_target_station:s14;t_source_transfer:0;t_source_walk:27;t_target_walk:23;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1151.0901801413393;t_drive:332.4838328830306;fare:235;t_source_walk:60;t_pt_wait:193;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:103.09018014133926;t_drive_0:184.03520157294633;t_wait_1:1048;t_drive_1:148.44863131008424",,"((0, 5), (-2, 6), (0, 7))",,,,,235.0,RQ_MODAL_STATE.FIRSTLASTMILE
43,8.0,False,BasicMultimodalRequest,1,3060,3060.0,2973,2966,,,,,344.2514327345496,3330.1295465278818,-2:t_wait:1091;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:19;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
43,2.0,False,BasicMultimodalRequest,1,3060,3552.5707954285717,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:20;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,3580.0,3780.0,,RQ_MODAL_STATE.FIRSTMILE
44,8.0,False,BasicMultimodalRequest,1,3060,3060.0,2967,2981,,,,,220.37879558062934,2961.6368211428808,-2:t_wait:633;t_drive:960;fare:0;pt_source_station:s2;pt_target_station:s14;t_source_transfer:0;t_source_walk:27;t_target_walk:23;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
44,6.0,False,BasicMultimodalRequest,1,3060,3647.649282202125,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:193;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3707.0,4080.0,,RQ_MODAL_STATE.FIRSTLASTMILE
45,,True,BasicMultimodalRequest,1,3300,3300.0,2980,2971,,,,,339.9289468960705,3227.7733714180135,"-2:t_wait:272;t_drive:750;fare:0;pt_source_station:s15;pt_target_station:s6;t_source_transfer:0;t_source_walk:28;t_target_walk:66;pt_journey_transfers:0|((-2, 3), (0, 4)):t_wait:540;t_drive:279.96339873652687;fare:223;t_source_walk:28;t_pt_wait:272;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,223.0,RQ_MODAL_STATE.LASTMILE
45,8.0,False,BasicMultimodalRequest,1,3300,3300.0,2980,2971,,,,,339.9289468960705,3227.7733714180135,-2:t_wait:272;t_drive:750;fare:0;pt_source_station:s15;pt_target_station:s6;t_source_transfer:0;t_source_walk:28;t_target_walk:66;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.LASTMILE
45,3.0,False,BasicMultimodalRequest,1,3300,3300.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:272;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,3328.0,3780.0,,RQ_MODAL_STATE.LASTMILE
47,,True,BasicMultimodalRequest,1,3420,3420.0,2971,2966,,,,,293.52613269204465,2495.731738892211,"-2:t_wait:864;t_drive:450;fare:0;pt_source_station:s6;pt_target_station:s1;t_source_transfer:0;t_source_walk:66;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:134.67501702224172;t_drive:290.1001685325009;fare:264;t_source_walk:28;t_pt_wait:298;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,264.0,RQ_MODAL_STATE.FIRSTMILE
47,8.0,False,BasicMultimodalRequest,1,3420,3420.0,2971,2966,,,,,293.52613269204465,2495.731738892211,-2:t_wait:864;t_drive:450;fare:0;pt_source_station:s6;pt_target_station:s1;t_source_transfer:0;t_source_walk:66;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
47,2.0,False,BasicMultimodalRequest,1,3420,3874.7751855547426,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:298;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,3902.0,4380.0,,RQ_MODAL_STATE.FIRSTMILE
48,,True,BasicMultimodalRequest,1,3600,3600.0,2966,2982,,,,,260.99377065926006,2575.122827130567,"-2:t_wait:240;t_drive:1110;fare:0;pt_source_station:s1;pt_target_station:s13;t_source_transfer:0;t_source_walk:60;t_target_walk:21;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:508;t_drive:231.36338281880398;fare:107;t_source_walk:60;t_pt_wait:240;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((-2, 3), (0, 4))",,,,,107.0,RQ_MODAL_STATE.LASTMILE
49,,True,BasicMultimodalRequest,1,3600,3600.0,2983,2966,,,,,323.34893081286066,2424.2986565656774,"-2:t_wait:252;t_drive:930;fare:0;pt_source_station:s12;pt_target_station:s1;t_source_transfer:0;t_source_walk:18;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:261.2642802038272;t_drive:246.73571979617282;fare:165;t_source_walk:28;t_pt_wait:34;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,165.0,RQ_MODAL_STATE.FIRSTMILE
48,8.0,False,BasicMultimodalRequest,1,3600,3600.0,2966,2982,,,,,260.99377065926006,2575.122827130567,-2:t_wait:240;t_drive:1110;fare:0;pt_source_station:s1;pt_target_station:s13;t_source_transfer:0;t_source_walk:60;t_target_walk:21;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
48,3.0,False,BasicMultimodalRequest,1,3600,3600.0,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:240;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3660.0,4080.0,,RQ_MODAL_STATE.LASTMILE
49,8.0,False,BasicMultimodalRequest,1,3600,3600.0,2983,2966,,,,,323.34893081286066,2424.2986565656774,-2:t_wait:252;t_drive:930;fare:0;pt_source_station:s12;pt_target_station:s1;t_source_transfer:0;t_source_walk:18;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
49,2.0,False,BasicMultimodalRequest,1,3600,4138.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:34;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4166.0,4380.0,,RQ_MODAL_STATE.FIRSTMILE
50,,True,BasicMultimodalRequest,1,3720,3720.0,2974,2966,,,,,304.0090997573534,2359.839588511268,"-2:t_wait:300;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:30;t_target_walk:60;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:158.69059811647958;t_drive:243.95242359781014;fare:181;t_source_walk:28;t_pt_wait:20;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,181.0,RQ_MODAL_STATE.FIRSTMILE
50,8.0,False,BasicMultimodalRequest,1,3720,3720.0,2974,2966,,,,,304.0090997573534,2359.839588511268,-2:t_wait:300;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:30;t_target_walk:60;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
50,2.0,False,BasicMultimodalRequest,1,3720,4152.64302171429,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:20;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4180.0,4380.0,,RQ_MODAL_STATE.FIRSTMILE
51,,True,BasicMultimodalRequest,1,3840,3840.0,2966,2988,,,,,278.91382899027775,2634.7327710788463,"-2:t_wait:900;t_drive:450;fare:0;pt_source_station:s1;pt_target_station:s7;t_source_transfer:0;t_source_walk:60;t_target_walk:4;pt_journey_transfers:0|((-2, 3), (0, 4)):t_wait:268;t_drive:331.4303497212504;fare:258;t_source_walk:60;t_pt_wait:0;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((-2, 3), (0, 4))",,,,,258.0,RQ_MODAL_STATE.LASTMILE
52,,True,BasicMultimodalRequest,1,3840,3840.0,2969,2979,,,,,215.43577253000473,2566.624800181488,-2:t_wait:3;t_drive:810;fare:0;pt_source_station:s4;pt_target_station:s14;t_source_transfer:0;t_source_walk:27;t_target_walk:38;pt_journey_transfers:0,,-2,,,,,0.0,RQ_MODAL_STATE.FIRSTLASTMILE
53,,True,BasicMultimodalRequest,1,3840,3840.0,2980,2990,,,,,293.09504204314567,2515.5820309769733,"-2:t_wait:32;t_drive:1230;fare:0;pt_source_station:s15;pt_target_station:s5;t_source_transfer:0;t_source_walk:28;t_target_walk:13;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:592.6447013024044;t_drive:233.12949388360175;fare:152;t_source_walk:28;t_pt_wait:32;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,152.0,RQ_MODAL_STATE.LASTMILE
51,8.0,False,BasicMultimodalRequest,1,3840,3840.0,2966,2988,,,,,278.91382899027775,2634.7327710788463,-2:t_wait:900;t_drive:450;fare:0;pt_source_station:s1;pt_target_station:s7;t_source_transfer:0;t_source_walk:60;t_target_walk:4;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.LASTMILE
51,3.0,False,BasicMultimodalRequest,1,3840,3840.0,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:0;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,3900.0,4080.0,,RQ_MODAL_STATE.LASTMILE
52,8.0,False,BasicMultimodalRequest,1,3840,3840.0,2969,2979,,,27,38,215.43577253000473,2566.624800181488,-2:t_wait:3;t_drive:810;fare:0;pt_source_station:s4;pt_target_station:s14;t_source_transfer:0;t_source_walk:27;t_target_walk:38;pt_journey_transfers:0,,,-2.0,-1.0,3867.0,4680.0,,RQ_MODAL_STATE.FIRSTLASTMILE
52,5.0,False,BasicMultimodalRequest,1,3840,3840.0,2969,2966,,,,,188.51107637583252,1632.2617082123675,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
