operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,1,default_vehtype,route,False,6635.918593719044,6825.131881684285,2973;-1;-1,2982;-1;-1,1922.2943736584511,0.8502720987201611,0.8500798692827952,0.0,,0,91,1,,,2973;7354;3525;6025;3063;6027;7362;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;3874;4306;429;3125;3406;2825;1944;130;99;4526;714;2800;4339;2419;5404;5421;1925;1883;926;925;5399;1905;830;2795;918;3075;7097;7290;2736;1744;1164;2789;1218;2982,2973:6635.918593719044;7354:6639.715761029708;3525:6650.594601029708;6025:6652.336065029708;3063:6653.600745029708;6027:6654.902721029708;7362:6658.910961029708;2188:6665.574129029708;2186:6666.850401029708;5744:6668.8658250297085;6033:6670.235265029709;5746:6672.158673029709;6031:6673.650297029709;146:6674.611425029709;2828:6675.703233029709;2376:6681.205113029709;3091:6694.5268410297085;4274:6695.669769029709;880:6696.261105029709;3109:6698.111649029709;3874:6703.975929029709;4306:6716.091489029709;429:6717.493809029709;3125:6718.747329029709;3406:6731.10168902971;2825:6733.57140902971;1944:6734.882769029709;130:6737.270409029709;99:6737.750649029709;4526:6746.160249029709;714:6748.957089029709;2800:6750.963489029709;4339:6752.45724902971;2419:6757.06632902971;5404:6761.29320902971;5421:6762.39852902971;1925:6762.54180902971;1883:6763.579089029709;926:6767.831649029709;925:6770.775969029709;5399:6780.080769029709;1905:6781.407369029709;830:6782.584209029709;2795:6783.767889029709;918:6784.91004902971;3075:6792.783009029709;7097:6793.6323690297095;7290:6799.43448902971;2736:6808.15296902971;1744:6809.60820902971;1164:6820.71672902971;2789:6822.12852902971;1218:6823.25172902971;2982:6825.131881684285
0,3,default_vehtype,route,False,6739.363382818803,6819.035280918258,2982;-1;-1,2977;-1;-1,552.6256270192775,0.6000312912155599,0.5999760286528579,0.0,,0,70_7,1,,,2982;2809;7010;820;7498;276;2915;2661;7517;6201;7314;7529;7535;2931;2929;2927;2802;2977,2982:6739.363382818803;2809:6745.064350164228;7010:6747.971830164228;820:6749.952790164228;7498:6750.420790164228;276:6750.532390164228;2915:6761.878390164227;2661:6769.1117501642275;7517:6776.4237101642275;6201:6777.284830164227;7314:6784.180150164227;7529:6791.3956301642265;7535:6796.45517302137;2931:6800.106601592798;2929:6803.7580301642265;2927:6808.81757302137;2802:6816.03305302137;2977:6819.035280918258
0,4,default_vehtype,route,False,6600.0,6820.63877112411,2967;-1;-1,2973;-1;-1,2580.7127100570965,0.7520241846656394,0.7517661133946336,0.0,,0,,0,,,2967;3896;6788;5444;1716;2720;4210;1711;98;2497;7434;2760;542;1074;1071;1070;1069;1067;1504;4396;710;2281;4664;6260;3300;1832;708;6180;2405;6169;2744;2567;2576;3077;3241;88;2758;2742;2448;2353;6140;7386;3742;7100;6318;737;6639;2446;2301;1992;1990;1988;1985;3729;5498;5496;5699;5494;6307;374;7114;3246;5330;661;445;6080;7381;364;3029;3886;5711;6045;2157;4817;456;5901;7605;2830;1420;1084;2973,2967:6600;3896:6606.079546434775;6788:6607.346530434775;5444:6617.882938434775;1716:6620.673298434775;2720:6621.419938434775;4210:6622.318210434775;1711:6623.447890434775;98:6632.063698434775;2497:6633.574330434775;7434:6640.782178434775;2760:6647.320714434775;542:6654.848818434775;1074:6655.782226434775;1071:6656.784754434775;1070:6671.248042434775;1069:6671.986330434775;1067:6674.648386434775;1504:6679.102162434775;4396:6679.328458434775;710:6679.879114434775;2281:6680.884810434775;4664:6684.762802434775;6260:6685.208698434775;3300:6685.807810434775;1832:6688.598026434775;708:6689.137090434775;6180:6689.560522434775;2405:6691.782922434774;6169:6695.260042434774;2744:6699.860602434774;2567:6701.703562434774;2576:6710.192122434773;3077:6712.324762434773;3241:6715.453642434773;88:6717.3804824347735;2758:6719.343922434774;2742:6719.750362434774;2448:6722.936002434773;2353:6729.136882434774;6140:6734.307922434774;7386:6735.650362434774;3742:6743.309362434774;7100:6743.849002434774;6318:6744.327082434774;737:6745.242802434774;6639:6747.092002434773;2446:6748.6632824347735;2301:6750.960322434774;1992:6751.985362434774;1990:6753.682282434775;1988:6756.136282434774;1985:6759.658042434774;3729:6762.0054824347735;5498:6763.402882434773;5496:6766.310122434773;5699:6767.007562434773;5494:6768.111322434773;6307:6768.328162434773;374:6776.629162434773;7114:6778.844170434773;3246:6779.981986434774;5330:6780.7295624347735;661:6781.721002434773;445:6784.750690434773;6080:6787.574098434773;7381:6787.982986434773;364:6788.418370434773;3029:6790.442578434773;3886:6790.940602434774;5711:6793.480186434774;6045:6794.874466434774;2157:6799.062994434774;4817:6799.539778434774;456:6800.154658434774;5901:6800.910226434774;7605:6804.3819224347735;2830:6804.611314434774;1420:6816.316426434773;1084:6819.851410434773;2973:6820.63877112411
0,1,default_vehtype,boarding,True,6825.131881684285,6855.131881684285,2982;-1;-1,2982;-1;-1,0.0,0.8500798692827952,0.8500798692827952,0.0,,0,91,1,,91,,
0,3,default_vehtype,boarding,True,6819.035280918258,6849.035280918258,2977;-1;-1,2977;-1;-1,0.0,0.5999760286528579,0.5999760286528579,0.0,,0,70_7,1,,70_7,,
0,4,default_vehtype,boarding,True,6820.63877112411,6850.63877112411,2973;-1;-1,2973;-1;-1,0.0,0.7517661133946336,0.7517661133946336,0.0,,0,92_1,1,92_1,,,
0,1,default_vehtype,waiting,False,6855.131881684285,6900.0,2982;-1;-1,2982;-1;-1,0.0,0.8500798692827952,0.8500798692827952,0.0,,0,,0,,,,
0,0,default_vehtype,route,False,6769.363382818804,6927.50277142857,2982;-1;-1,2980;-1;-1,1274.3900625592084,0.9441375623659922,0.9440101233597363,0.0,,0,90_1,1,,,2982;2809;4365;7288;1182;1001;6296;1434;3820;3877;2787;4993;6537;7281;2307;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;1743;1157;2058;2092;915;2980,2982:6769.363382818804;2809:6775.064350164229;4365:6782.645470164229;7288:6783.768670164229;1182:6784.685590164228;1001:6789.976750164228;6296:6792.336070164228;1434:6798.295150164227;3820:6803.403790164228;3877:6805.3116701642275;2787:6814.1041901642275;4993:6815.153230164227;6537:6820.953070164227;7281:6826.788190164227;2307:6830.306950164227;3549:6835.944190164227;6384:6836.206030164227;4032:6839.427670164227;1804:6840.343582164227;4811:6842.026222164227;5237:6846.766702164227;608:6855.632782164227;459:6855.962542164227;2416:6858.176182164227;4011:6858.840310164227;5246:6864.765478164227;363:6871.674166164227;366:6873.079246164228;2314:6874.224118164228;2877:6887.395222164228;1748:6888.513742164228;1743:6896.268142164227;1157:6901.00728502137;2058:6906.797113592798;2092:6910.1862564499415;915:6915.304427878513;2980:6927.50277142857
0,0,default_vehtype,boarding,True,6927.50277142857,6957.50277142857,2980;-1;-1,2980;-1;-1,0.0,0.9440101233597363,0.9440101233597363,0.0,,0,90_1;86_7,2,86_7,90_1,,
0,1,default_vehtype,route,False,6900.0,6947.505301956449,2982;-1;-1,2983;-1;-1,395.8775163037552,0.8500798692827952,0.8500402815311648,0.0,,0,,0,,,2982;2809;7010;820;7498;276;2915;2661;7517;6201;7314;2983,2982:6900;2809:6905.700967345425;7010:6908.608447345425;820:6910.589407345425;7498:6911.0574073454245;276:6911.169007345425;2915:6922.515007345424;2661:6929.748367345424;7517:6937.060327345424;6201:6937.921447345424;7314:6944.816767345424;2983:6947.505301956449
